artist_name,album_name,track_name,album_release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms
Iron Maiden,Powerslave,Losfer Words (Big 'Orra),1984,0.354,0.98,7,-5.028,1,0.0502,7.85e-4,0.858,0.173,0.579,154.623,4,255373
Iron Maiden,Powerslave,Flash of the Blade,1984,0.392,0.963,7,-4.826,1,0.0469,0.00854,0.00234,0.228,0.653,110.695,4,245573
Iron Maiden,Powerslave,The Duellists,1984,0.345,0.971,2,-5.317,1,0.0465,0.0112,0.249,0.418,0.633,80.125,4,368013
Iron Maiden,Powerslave,Back in the Village,1984,0.347,0.98,7,-4.614,1,0.0706,0.00261,3.02e-4,0.246,0.551,131.791,4,302880
Iron Maiden,Powerslave,Powerslave,1984,0.3,0.974,11,-5.341,0,0.104,0.0289,0.0492,0.242,0.331,136.138,4,431520
Iron Maiden,Powerslave,Rime of the Ancient Mariner,1984,0.39,0.932,2,-6.558,1,0.0666,0.0986,0.00961,0.322,0.143,112.034,4,818693
Iron Maiden,Piece of Mind,Where Eagles Dare,1983,0.407,0.965,4,-5.292,0,0.0944,0.0259,0.219,0.156,0.467,112.891,3,372760
Iron Maiden,Piece of Mind,Revelations,1983,0.304,0.845,2,-5.632,1,0.0788,0.189,0.00106,0.344,0.438,90.374,4,409626
Iron Maiden,Piece of Mind,Flight of Icarus,1983,0.368,0.917,6,-4.829,0,0.0772,0.147,1.21e-4,0.169,0.343,110.455,4,230760
Iron Maiden,Piece of Mind,Die with Your Boots On,1983,0.245,0.947,5,-5.026,1,0.114,0.406,1.21e-6,0.272,0.537,174.78,4,327253
Iron Maiden,Piece of Mind,The Trooper,1983,0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,4,252733
Iron Maiden,Piece of Mind,Still Life,1983,0.241,0.827,9,-6.148,0,0.19,0.242,4.67e-5,0.559,0.173,158.996,4,297013
Iron Maiden,Piece of Mind,Quest for Fire,1983,0.371,0.894,4,-4.68,0,0.0496,0.159,3.13e-6,0.2,0.583,124.614,4,222653
Iron Maiden,Piece of Mind,Sun and Steel,1983,0.295,0.921,2,-5.343,1,0.119,0.244,1.95e-6,0.172,0.643,168.683,4,207506
Iron Maiden,Piece of Mind,To Tame a Land,1983,0.233,0.864,4,-6.188,0,0.0465,0.467,0.345,0.143,0.229,95.853,4,448746
Iron Maiden,The Number of the Beast,Invaders,1982,0.439,0.937,4,-5.41,0,0.0493,0.0175,0.0252,0.496,0.684,111.794,4,203386
Iron Maiden,The Number of the Beast,Children of the Damned,1982,0.286,0.775,4,-6.607,0,0.0335,0.0233,0.177,0.12,0.363,96.707,4,275280
Iron Maiden,The Number of the Beast,The Prisoner,1982,0.306,0.88,9,-5.535,1,0.0485,0.0128,0.653,0.0964,0.617,106.964,4,362520
Iron Maiden,The Number of the Beast,22 Acacia Avenue,1982,0.305,0.907,0,-5.866,1,0.0619,0.0359,0.0593,0.102,0.544,112.737,4,396760
Iron Maiden,The Number of the Beast,The Number of the Beast,1982,0.409,0.89,0,-6.839,1,0.0558,0.088,0.107,0.0935,0.268,100.409,4,290586
Iron Maiden,The Number of the Beast,Run to the Hills,1982,0.249,0.943,0,-5.188,1,0.0669,0.0286,0.00401,0.162,0.458,173.671,4,233506
Iron Maiden,The Number of the Beast,Gangland,1982,0.277,0.939,2,-5.199,0,0.0716,0.0138,0.0452,0.0513,0.448,123.699,4,229120
Iron Maiden,The Number of the Beast,Hallowed Be Thy Name,1982,0.313,0.882,0,-6.215,1,0.0355,0.0346,0.338,0.45,0.3,103.981,4,431093
Iron Maiden,Killers,The Ides of March,1981,0.296,0.744,9,-6.064,1,0.0366,0.00402,0.877,0.121,0.333,97.328,4,105266
Iron Maiden,Killers,Wrathchild,1981,0.438,0.93,9,-4.959,1,0.0484,0.0188,0.349,0.196,0.782,104.812,4,175053
Iron Maiden,Killers,Murders in the Rue Morgue,1981,0.272,0.925,9,-6.126,1,0.0545,0.00356,0.00198,0.0742,0.425,106.505,4,258880
Iron Maiden,Killers,Another Life,1981,0.201,0.959,2,-5.13,1,0.14,0.00113,0.422,0.177,0.666,184.314,4,203506
Iron Maiden,Killers,Genghis Khan,1981,0.291,0.894,0,-7.223,1,0.0454,1.49e-4,0.887,0.11,0.557,112.897,4,187546
Iron Maiden,Killers,Innocent Exile,1981,0.257,0.937,0,-5.195,1,0.0693,0.00119,0.507,0.184,0.652,101.224,4,233066
Iron Maiden,Killers,Killers,1981,0.219,0.939,9,-5.333,1,0.0935,0.00547,0.00149,0.0529,0.395,83.739,4,301666
Iron Maiden,Killers,Prodigal Son,1981,0.3,0.685,9,-7.064,1,0.0331,0.00407,0.227,0.0873,0.317,110.272,3,373266
Iron Maiden,Killers,Purgatory,1981,0.29,0.965,11,-6.146,0,0.147,9.16e-4,0.0409,0.762,0.531,70.711,4,200560
Iron Maiden,Killers,Drifter,1981,0.34,0.974,0,-5.114,1,0.106,4.73e-4,0.0928,0.373,0.475,101.276,4,288946
Iron Maiden,Iron Maiden,Prowler,1980,0.295,0.934,4,-5.231,0,0.0668,7.87e-4,0.0029,0.482,0.32,96.636,4,235400
Iron Maiden,Iron Maiden,Remember Tomorrow,1980,0.264,0.712,0,-7.358,1,0.0331,0.00169,0.0468,0.131,0.548,97.885,4,328920
Iron Maiden,Iron Maiden,Running Free,1980,0.478,0.823,11,-5.346,0,0.206,7.77e-4,0.229,0.169,0.764,171.263,4,197573
Iron Maiden,Iron Maiden,Phantom of the Opera,1980,0.319,0.952,4,-5.315,0,0.0723,6.28e-5,0.154,0.918,0.228,109.275,4,441466
Iron Maiden,Iron Maiden,Transylvania,1980,0.221,0.983,0,-3.204,1,0.15,9.27e-4,0.971,0.881,0.214,107.26,4,244853
Iron Maiden,Iron Maiden,Strange World,1980,0.36,0.538,4,-7.334,0,0.0324,0.0193,0.0518,0.364,0.194,125.683,3,347346
Iron Maiden,Iron Maiden,Charlotte the Harlot,1980,0.358,0.958,0,-4.117,1,0.133,0.0104,8.2e-6,0.406,0.463,106.922,4,253053
Iron Maiden,Iron Maiden,Iron Maiden,1980,0.322,0.988,0,-4.074,1,0.232,7.31e-4,0.00411,0.451,0.277,101.559,4,214360
